seed,delta,omega,rule,crossings,max_event_time_error,rms_error
108,1.0,1.975,raw,546,9.094947017729282e-13,3.3306690738754696e-16
108,1.0,1.975,hysteresis,503,9.094947017729282e-13,3.3306690738754696e-16
108,1.0,2.0,raw,547,9.094947017729282e-13,2.220446049250313e-16
108,1.0,2.0,hysteresis,508,9.094947017729282e-13,2.220446049250313e-16
108,1.0,2.025,raw,534,9.094947017729282e-13,2.220446049250313e-16
108,1.0,2.025,hysteresis,491,9.094947017729282e-13,2.220446049250313e-16
108,1.0,2.05,raw,534,9.094947017729282e-13,5.551115123125783e-16
108,1.0,2.05,hysteresis,494,9.094947017729282e-13,5.551115123125783e-16
108,1.0,2.075,raw,539,4.547473508864641e-13,2.220446049250313e-16
108,1.0,2.075,hysteresis,503,4.547473508864641e-13,2.220446049250313e-16
108,1.0,2.1,raw,533,9.094947017729282e-13,4.440892098500626e-16
108,1.0,2.1,hysteresis,501,9.094947017729282e-13,4.440892098500626e-16
108,1.0,2.125,raw,533,9.094947017729282e-13,5.551115123125783e-16
108,1.0,2.125,hysteresis,495,9.094947017729282e-13,5.551115123125783e-16
108,1.0,2.15,raw,530,4.547473508864641e-13,9.992007221626409e-16
108,1.0,2.15,hysteresis,491,4.547473508864641e-13,9.992007221626409e-16
108,1.0,2.175,raw,533,4.547473508864641e-13,5.551115123125783e-16
108,1.0,2.175,hysteresis,483,4.547473508864641e-13,5.551115123125783e-16
108,1.0,2.2,raw,526,4.547473508864641e-13,5.551115123125783e-16
108,1.0,2.2,hysteresis,488,4.547473508864641e-13,5.551115123125783e-16
108,1.0,2.225,raw,531,4.547473508864641e-13,4.440892098500626e-16
108,1.0,2.225,hysteresis,486,4.547473508864641e-13,4.440892098500626e-16
108,1.0,2.25,raw,525,4.547473508864641e-13,4.440892098500626e-16
108,1.0,2.25,hysteresis,483,4.547473508864641e-13,4.440892098500626e-16
108,1.0,2.275,raw,518,4.547473508864641e-13,5.551115123125783e-16
108,1.0,2.275,hysteresis,487,4.547473508864641e-13,5.551115123125783e-16
108,1.0,2.3,raw,526,4.547473508864641e-13,1.1102230246251565e-16
108,1.0,2.3,hysteresis,479,4.547473508864641e-13,1.1102230246251565e-16
108,1.0,2.325,raw,518,4.547473508864641e-13,0.0
108,1.0,2.325,hysteresis,480,4.547473508864641e-13,0.0
108,1.0,2.3333333333333335,raw,524,4.547473508864641e-13,2.220446049250313e-16
108,1.0,2.3333333333333335,hysteresis,480,4.547473508864641e-13,2.220446049250313e-16
108,1.0,2.35,raw,517,4.547473508864641e-13,0.0
108,1.0,2.35,hysteresis,476,2.2737367544323206e-13,0.0
108,1.0,2.375,raw,523,9.094947017729282e-13,3.3306690738754696e-16
108,1.0,2.375,hysteresis,480,9.094947017729282e-13,3.3306690738754696e-16
108,1.0,2.4,raw,516,4.547473508864641e-13,4.440892098500626e-16
108,1.0,2.4,hysteresis,478,4.547473508864641e-13,4.440892098500626e-16
108,1.0,2.414213562373095,raw,517,4.547473508864641e-13,5.551115123125783e-16
108,1.0,2.414213562373095,hysteresis,477,4.547473508864641e-13,5.551115123125783e-16
108,1.0,2.425,raw,524,9.094947017729282e-13,3.3306690738754696e-16
108,1.0,2.425,hysteresis,478,9.094947017729282e-13,3.3306690738754696e-16
108,1.0,2.45,raw,520,4.547473508864641e-13,5.551115123125783e-16
108,1.0,2.45,hysteresis,474,4.547473508864641e-13,5.551115123125783e-16
108,1.0,2.475,raw,513,9.094947017729282e-13,3.3306690738754696e-16
108,1.0,2.475,hysteresis,476,9.094947017729282e-13,3.3306690738754696e-16
108,1.0,2.5,raw,513,4.547473508864641e-13,6.661338147750939e-16
108,1.0,2.5,hysteresis,474,4.547473508864641e-13,6.661338147750939e-16
108,1.0,2.525,raw,510,4.547473508864641e-13,3.3306690738754696e-16
108,1.0,2.525,hysteresis,475,4.547473508864641e-13,3.3306690738754696e-16
108,1.0,2.55,raw,514,4.547473508864641e-13,0.0
108,1.0,2.55,hysteresis,478,4.547473508864641e-13,0.0
108,1.0,2.575,raw,512,9.094947017729282e-13,4.440892098500626e-16
108,1.0,2.575,hysteresis,472,9.094947017729282e-13,4.440892098500626e-16
108,1.0,2.6,raw,507,4.547473508864641e-13,1.1102230246251565e-16
108,1.0,2.6,hysteresis,473,4.547473508864641e-13,1.1102230246251565e-16
108,1.5,1.9,raw,642,9.094947017729282e-13,9.992007221626409e-16
108,1.5,1.9,hysteresis,575,9.094947017729282e-13,9.992007221626409e-16
108,1.5,1.925,raw,629,4.547473508864641e-13,3.3306690738754696e-16
108,1.5,1.925,hysteresis,567,2.2737367544323206e-13,3.3306690738754696e-16
108,1.5,1.95,raw,627,4.547473508864641e-13,7.771561172376096e-16
108,1.5,1.95,hysteresis,565,4.547473508864641e-13,7.771561172376096e-16
108,1.5,1.975,raw,617,9.094947017729282e-13,2.220446049250313e-16
108,1.5,1.975,hysteresis,559,9.094947017729282e-13,2.220446049250313e-16
108,1.5,2.0,raw,619,4.547473508864641e-13,1.1102230246251565e-16
108,1.5,2.0,hysteresis,556,4.547473508864641e-13,1.1102230246251565e-16
108,1.5,2.025,raw,598,4.547473508864641e-13,1.1102230246251565e-16
108,1.5,2.025,hysteresis,545,4.547473508864641e-13,1.1102230246251565e-16
108,1.5,2.05,raw,613,9.094947017729282e-13,4.440892098500626e-16
108,1.5,2.05,hysteresis,542,9.094947017729282e-13,4.440892098500626e-16
108,1.5,2.075,raw,602,9.094947017729282e-13,3.3306690738754696e-16
108,1.5,2.075,hysteresis,555,9.094947017729282e-13,3.3306690738754696e-16
108,1.5,2.1,raw,599,4.547473508864641e-13,4.440892098500626e-16
108,1.5,2.1,hysteresis,547,4.547473508864641e-13,4.440892098500626e-16
108,1.5,2.125,raw,601,4.547473508864641e-13,2.220446049250313e-16
108,1.5,2.125,hysteresis,540,4.547473508864641e-13,2.220446049250313e-16
108,1.5,2.15,raw,588,9.094947017729282e-13,7.771561172376096e-16
108,1.5,2.15,hysteresis,536,9.094947017729282e-13,7.771561172376096e-16
108,1.5,2.175,raw,599,9.094947017729282e-13,8.881784197001252e-16
108,1.5,2.175,hysteresis,540,9.094947017729282e-13,8.881784197001252e-16
108,1.5,2.2,raw,589,9.094947017729282e-13,3.3306690738754696e-16
108,1.5,2.2,hysteresis,531,9.094947017729282e-13,3.3306690738754696e-16
108,1.5,2.225,raw,594,9.094947017729282e-13,5.551115123125783e-16
108,1.5,2.225,hysteresis,528,9.094947017729282e-13,5.551115123125783e-16
108,1.5,2.25,raw,580,4.547473508864641e-13,2.220446049250313e-16
108,1.5,2.25,hysteresis,528,4.547473508864641e-13,2.220446049250313e-16
108,1.5,2.275,raw,572,9.094947017729282e-13,6.661338147750939e-16
108,1.5,2.275,hysteresis,523,4.547473508864641e-13,6.661338147750939e-16
108,1.5,2.3,raw,587,9.094947017729282e-13,4.440892098500626e-16
108,1.5,2.3,hysteresis,515,9.094947017729282e-13,4.440892098500626e-16
108,1.5,2.325,raw,572,9.094947017729282e-13,0.0
108,1.5,2.325,hysteresis,516,2.2737367544323206e-13,0.0
108,1.5,2.3333333333333335,raw,579,4.547473508864641e-13,4.440892098500626e-16
108,1.5,2.3333333333333335,hysteresis,519,4.547473508864641e-13,4.440892098500626e-16
108,1.5,2.35,raw,569,9.094947017729282e-13,1.1102230246251565e-16
108,1.5,2.35,hysteresis,511,9.094947017729282e-13,1.1102230246251565e-16
108,1.5,2.375,raw,569,4.547473508864641e-13,2.220446049250313e-16
108,1.5,2.375,hysteresis,520,4.547473508864641e-13,2.220446049250313e-16
108,1.5,2.4,raw,567,9.094947017729282e-13,0.0
108,1.5,2.4,hysteresis,504,9.094947017729282e-13,0.0
108,1.5,2.414213562373095,raw,567,4.547473508864641e-13,5.551115123125783e-16
108,1.5,2.414213562373095,hysteresis,508,4.547473508864641e-13,5.551115123125783e-16
108,1.5,2.425,raw,571,9.094947017729282e-13,4.440892098500626e-16
108,1.5,2.425,hysteresis,512,4.547473508864641e-13,4.440892098500626e-16
108,1.5,2.45,raw,570,4.547473508864641e-13,2.220446049250313e-16
108,1.5,2.45,hysteresis,511,4.547473508864641e-13,2.220446049250313e-16
108,1.5,2.475,raw,566,9.094947017729282e-13,8.881784197001252e-16
108,1.5,2.475,hysteresis,504,9.094947017729282e-13,8.881784197001252e-16
108,1.5,2.5,raw,557,4.547473508864641e-13,2.220446049250313e-16
108,1.5,2.5,hysteresis,502,4.547473508864641e-13,2.220446049250313e-16
108,1.5,2.525,raw,558,9.094947017729282e-13,4.440892098500626e-16
108,1.5,2.525,hysteresis,506,9.094947017729282e-13,4.440892098500626e-16
108,1.5,2.55,raw,545,9.094947017729282e-13,2.220446049250313e-16
108,1.5,2.55,hysteresis,495,9.094947017729282e-13,2.220446049250313e-16
108,1.5,2.575,raw,557,4.547473508864641e-13,0.0
108,1.5,2.575,hysteresis,492,4.547473508864641e-13,0.0
108,1.5,2.6,raw,553,4.547473508864641e-13,1.1102230246251565e-16
108,1.5,2.6,hysteresis,498,2.2737367544323206e-13,1.1102230246251565e-16
108,2.0,1.9,raw,733,4.547473508864641e-13,1.1102230246251565e-16
108,2.0,1.9,hysteresis,677,4.547473508864641e-13,1.1102230246251565e-16
108,2.0,1.925,raw,721,9.094947017729282e-13,2.220446049250313e-16
108,2.0,1.925,hysteresis,664,9.094947017729282e-13,2.220446049250313e-16
108,2.0,1.95,raw,717,9.094947017729282e-13,1.1102230246251565e-15
108,2.0,1.95,hysteresis,650,9.094947017729282e-13,1.1102230246251565e-15
108,2.0,1.975,raw,709,4.547473508864641e-13,0.0
108,2.0,1.975,hysteresis,637,4.547473508864641e-13,0.0
108,2.0,2.0,raw,695,9.094947017729282e-13,1.1102230246251565e-16
108,2.0,2.0,hysteresis,622,9.094947017729282e-13,1.1102230246251565e-16
108,2.0,2.025,raw,692,4.547473508864641e-13,9.992007221626409e-16
108,2.0,2.025,hysteresis,634,4.547473508864641e-13,9.992007221626409e-16
108,2.0,2.05,raw,696,9.094947017729282e-13,7.771561172376096e-16
108,2.0,2.05,hysteresis,628,9.094947017729282e-13,7.771561172376096e-16
108,2.0,2.075,raw,696,4.547473508864641e-13,3.3306690738754696e-16
108,2.0,2.075,hysteresis,618,4.547473508864641e-13,3.3306690738754696e-16
108,2.0,2.1,raw,685,4.547473508864641e-13,4.440892098500626e-16
108,2.0,2.1,hysteresis,623,4.547473508864641e-13,4.440892098500626e-16
108,2.0,2.125,raw,688,9.094947017729282e-13,8.881784197001252e-16
108,2.0,2.125,hysteresis,605,9.094947017729282e-13,8.881784197001252e-16
108,2.0,2.15,raw,676,9.094947017729282e-13,3.3306690738754696e-16
108,2.0,2.15,hysteresis,593,4.547473508864641e-13,3.3306690738754696e-16
108,2.0,2.175,raw,676,9.094947017729282e-13,3.3306690738754696e-16
108,2.0,2.175,hysteresis,603,9.094947017729282e-13,3.3306690738754696e-16
108,2.0,2.2,raw,676,9.094947017729282e-13,1.1102230246251565e-16
108,2.0,2.2,hysteresis,585,9.094947017729282e-13,1.1102230246251565e-16
108,2.0,2.225,raw,665,9.094947017729282e-13,2.220446049250313e-16
108,2.0,2.225,hysteresis,587,9.094947017729282e-13,2.220446049250313e-16
108,2.0,2.25,raw,663,9.094947017729282e-13,1.1102230246251565e-16
108,2.0,2.25,hysteresis,586,4.547473508864641e-13,1.1102230246251565e-16
108,2.0,2.275,raw,661,9.094947017729282e-13,4.440892098500626e-16
108,2.0,2.275,hysteresis,575,9.094947017729282e-13,4.440892098500626e-16
108,2.0,2.3,raw,644,9.094947017729282e-13,3.3306690738754696e-16
108,2.0,2.3,hysteresis,578,9.094947017729282e-13,3.3306690738754696e-16
108,2.0,2.325,raw,646,9.094947017729282e-13,2.220446049250313e-16
108,2.0,2.325,hysteresis,564,9.094947017729282e-13,2.220446049250313e-16
108,2.0,2.3333333333333335,raw,651,9.094947017729282e-13,7.771561172376096e-16
108,2.0,2.3333333333333335,hysteresis,577,9.094947017729282e-13,7.771561172376096e-16
108,2.0,2.35,raw,640,4.547473508864641e-13,1.1102230246251565e-15
108,2.0,2.35,hysteresis,571,4.547473508864641e-13,1.1102230246251565e-15
108,2.0,2.375,raw,641,4.547473508864641e-13,8.881784197001252e-16
108,2.0,2.375,hysteresis,564,4.547473508864641e-13,8.881784197001252e-16
108,2.0,2.4,raw,627,4.547473508864641e-13,0.0
108,2.0,2.4,hysteresis,557,4.547473508864641e-13,0.0
108,2.0,2.414213562373095,raw,636,9.094947017729282e-13,3.3306690738754696e-16
108,2.0,2.414213562373095,hysteresis,561,9.094947017729282e-13,3.3306690738754696e-16
108,2.0,2.425,raw,636,9.094947017729282e-13,1.1102230246251565e-15
108,2.0,2.425,hysteresis,564,9.094947017729282e-13,1.1102230246251565e-15
108,2.0,2.45,raw,620,4.547473508864641e-13,1.1102230246251565e-16
108,2.0,2.45,hysteresis,563,4.547473508864641e-13,1.1102230246251565e-16
108,2.0,2.475,raw,627,2.2737367544323206e-13,3.3306690738754696e-16
108,2.0,2.475,hysteresis,550,2.2737367544323206e-13,3.3306690738754696e-16
108,2.0,2.5,raw,621,4.547473508864641e-13,4.440892098500626e-16
108,2.0,2.5,hysteresis,546,4.547473508864641e-13,4.440892098500626e-16
108,2.0,2.525,raw,620,4.547473508864641e-13,2.220446049250313e-16
108,2.0,2.525,hysteresis,552,4.547473508864641e-13,2.220446049250313e-16
108,2.0,2.55,raw,603,4.547473508864641e-13,0.0
108,2.0,2.55,hysteresis,535,4.547473508864641e-13,0.0
108,2.0,2.575,raw,602,4.547473508864641e-13,5.551115123125783e-16
108,2.0,2.575,hysteresis,539,4.547473508864641e-13,5.551115123125783e-16
108,2.0,2.6,raw,606,4.547473508864641e-13,0.0
108,2.0,2.6,hysteresis,531,4.547473508864641e-13,0.0
108,3.0,1.9,raw,847,9.094947017729282e-13,1.3322676295501878e-15
108,3.0,1.9,hysteresis,799,9.094947017729282e-13,1.3322676295501878e-15
108,3.0,1.925,raw,839,9.094947017729282e-13,2.220446049250313e-16
108,3.0,1.925,hysteresis,796,9.094947017729282e-13,2.220446049250313e-16
108,3.0,1.95,raw,841,9.094947017729282e-13,1.1102230246251565e-15
108,3.0,1.95,hysteresis,789,9.094947017729282e-13,1.1102230246251565e-15
108,3.0,1.975,raw,840,4.547473508864641e-13,8.881784197001252e-16
108,3.0,1.975,hysteresis,787,4.547473508864641e-13,8.881784197001252e-16
108,3.0,2.0,raw,836,4.547473508864641e-13,3.3306690738754696e-16
108,3.0,2.0,hysteresis,784,4.547473508864641e-13,3.3306690738754696e-16
108,3.0,2.025,raw,833,4.547473508864641e-13,2.220446049250313e-16
108,3.0,2.025,hysteresis,773,4.547473508864641e-13,2.220446049250313e-16
108,3.0,2.05,raw,845,4.547473508864641e-13,5.551115123125783e-16
108,3.0,2.05,hysteresis,787,4.547473508864641e-13,5.551115123125783e-16
108,3.0,2.075,raw,842,4.547473508864641e-13,1.1102230246251565e-15
108,3.0,2.075,hysteresis,776,4.547473508864641e-13,1.1102230246251565e-15
108,3.0,2.1,raw,836,9.094947017729282e-13,7.771561172376096e-16
108,3.0,2.1,hysteresis,776,9.094947017729282e-13,7.771561172376096e-16
108,3.0,2.125,raw,824,4.547473508864641e-13,1.3322676295501878e-15
108,3.0,2.125,hysteresis,762,4.547473508864641e-13,1.3322676295501878e-15
108,3.0,2.15,raw,823,4.547473508864641e-13,6.661338147750939e-16
108,3.0,2.15,hysteresis,759,4.547473508864641e-13,6.661338147750939e-16
108,3.0,2.175,raw,833,4.547473508864641e-13,5.551115123125783e-16
108,3.0,2.175,hysteresis,752,4.547473508864641e-13,5.551115123125783e-16
108,3.0,2.2,raw,820,9.094947017729282e-13,2.220446049250313e-16
108,3.0,2.2,hysteresis,752,9.094947017729282e-13,2.220446049250313e-16
108,3.0,2.225,raw,824,9.094947017729282e-13,8.881784197001252e-16
108,3.0,2.225,hysteresis,741,9.094947017729282e-13,8.881784197001252e-16
108,3.0,2.25,raw,808,9.094947017729282e-13,2.220446049250313e-16
108,3.0,2.25,hysteresis,738,9.094947017729282e-13,2.220446049250313e-16
108,3.0,2.275,raw,812,4.547473508864641e-13,2.220446049250313e-16
108,3.0,2.275,hysteresis,737,4.547473508864641e-13,2.220446049250313e-16
108,3.0,2.3,raw,796,4.547473508864641e-13,3.3306690738754696e-16
108,3.0,2.3,hysteresis,714,4.547473508864641e-13,3.3306690738754696e-16
108,3.0,2.325,raw,807,4.547473508864641e-13,0.0
108,3.0,2.325,hysteresis,707,4.547473508864641e-13,0.0
108,3.0,2.3333333333333335,raw,799,4.547473508864641e-13,5.551115123125783e-16
108,3.0,2.3333333333333335,hysteresis,725,4.547473508864641e-13,5.551115123125783e-16
108,3.0,2.35,raw,786,4.547473508864641e-13,7.771561172376096e-16
108,3.0,2.35,hysteresis,708,4.547473508864641e-13,7.771561172376096e-16
108,3.0,2.375,raw,794,4.547473508864641e-13,2.220446049250313e-16
108,3.0,2.375,hysteresis,710,4.547473508864641e-13,2.220446049250313e-16
108,3.0,2.4,raw,787,9.094947017729282e-13,3.3306690738754696e-16
108,3.0,2.4,hysteresis,690,9.094947017729282e-13,3.3306690738754696e-16
108,3.0,2.414213562373095,raw,780,4.547473508864641e-13,7.771561172376096e-16
108,3.0,2.414213562373095,hysteresis,693,4.547473508864641e-13,7.771561172376096e-16
108,3.0,2.425,raw,778,9.094947017729282e-13,5.551115123125783e-16
108,3.0,2.425,hysteresis,701,9.094947017729282e-13,5.551115123125783e-16
108,3.0,2.45,raw,776,4.547473508864641e-13,1.1102230246251565e-16
108,3.0,2.45,hysteresis,684,4.547473508864641e-13,1.1102230246251565e-16
108,3.0,2.475,raw,779,4.547473508864641e-13,6.661338147750939e-16
108,3.0,2.475,hysteresis,690,4.547473508864641e-13,6.661338147750939e-16
108,3.0,2.5,raw,777,4.547473508864641e-13,0.0
108,3.0,2.5,hysteresis,675,4.547473508864641e-13,0.0
108,3.0,2.525,raw,771,9.094947017729282e-13,7.771561172376096e-16
108,3.0,2.525,hysteresis,663,9.094947017729282e-13,7.771561172376096e-16
108,3.0,2.55,raw,754,4.547473508864641e-13,0.0
108,3.0,2.55,hysteresis,655,4.547473508864641e-13,0.0
108,3.0,2.575,raw,753,4.547473508864641e-13,3.3306690738754696e-16
108,3.0,2.575,hysteresis,651,4.547473508864641e-13,3.3306690738754696e-16
108,3.0,2.6,raw,751,9.094947017729282e-13,0.0
108,3.0,2.6,hysteresis,654,4.547473508864641e-13,0.0
108,4.0,1.9,raw,887,4.547473508864641e-13,0.0
108,4.0,1.9,hysteresis,867,4.547473508864641e-13,0.0
108,4.0,1.925,raw,895,9.094947017729282e-13,2.220446049250313e-16
108,4.0,1.925,hysteresis,868,4.547473508864641e-13,2.220446049250313e-16
108,4.0,1.95,raw,898,4.547473508864641e-13,2.220446049250313e-16
108,4.0,1.95,hysteresis,879,4.547473508864641e-13,2.220446049250313e-16
108,4.0,1.975,raw,910,4.547473508864641e-13,4.440892098500626e-16
108,4.0,1.975,hysteresis,877,4.547473508864641e-13,4.440892098500626e-16
108,4.0,2.0,raw,910,4.547473508864641e-13,6.661338147750939e-16
108,4.0,2.0,hysteresis,878,4.547473508864641e-13,6.661338147750939e-16
108,4.0,2.025,raw,914,9.094947017729282e-13,1.9984014443252818e-15
108,4.0,2.025,hysteresis,883,9.094947017729282e-13,1.9984014443252818e-15
108,4.0,2.05,raw,923,4.547473508864641e-13,4.440892098500626e-16
108,4.0,2.05,hysteresis,880,4.547473508864641e-13,4.440892098500626e-16
108,4.0,2.075,raw,919,9.094947017729282e-13,6.661338147750939e-16
108,4.0,2.075,hysteresis,883,9.094947017729282e-13,6.661338147750939e-16
108,4.0,2.1,raw,922,9.094947017729282e-13,1.1102230246251565e-15
108,4.0,2.1,hysteresis,885,9.094947017729282e-13,1.1102230246251565e-15
108,4.0,2.125,raw,927,4.547473508864641e-13,2.220446049250313e-16
108,4.0,2.125,hysteresis,873,4.547473508864641e-13,2.220446049250313e-16
108,4.0,2.15,raw,930,9.094947017729282e-13,6.661338147750939e-16
108,4.0,2.15,hysteresis,870,4.547473508864641e-13,6.661338147750939e-16
108,4.0,2.175,raw,933,4.547473508864641e-13,6.661338147750939e-16
108,4.0,2.175,hysteresis,880,4.547473508864641e-13,6.661338147750939e-16
108,4.0,2.2,raw,929,9.094947017729282e-13,6.661338147750939e-16
108,4.0,2.2,hysteresis,863,9.094947017729282e-13,6.661338147750939e-16
108,4.0,2.225,raw,935,9.094947017729282e-13,6.661338147750939e-16
108,4.0,2.225,hysteresis,886,9.094947017729282e-13,6.661338147750939e-16
108,4.0,2.25,raw,918,9.094947017729282e-13,9.992007221626409e-16
108,4.0,2.25,hysteresis,860,9.094947017729282e-13,9.992007221626409e-16
108,4.0,2.275,raw,932,4.547473508864641e-13,8.881784197001252e-16
108,4.0,2.275,hysteresis,861,4.547473508864641e-13,8.881784197001252e-16
108,4.0,2.3,raw,923,9.094947017729282e-13,3.3306690738754696e-16
108,4.0,2.3,hysteresis,854,4.547473508864641e-13,3.3306690738754696e-16
108,4.0,2.325,raw,917,4.547473508864641e-13,1.1102230246251565e-15
108,4.0,2.325,hysteresis,856,4.547473508864641e-13,1.1102230246251565e-15
108,4.0,2.3333333333333335,raw,929,4.547473508864641e-13,5.551115123125783e-16
108,4.0,2.3333333333333335,hysteresis,849,4.547473508864641e-13,5.551115123125783e-16
108,4.0,2.35,raw,935,9.094947017729282e-13,5.551115123125783e-16
108,4.0,2.35,hysteresis,850,2.2737367544323206e-13,5.551115123125783e-16
108,4.0,2.375,raw,925,4.547473508864641e-13,4.440892098500626e-16
108,4.0,2.375,hysteresis,849,4.547473508864641e-13,4.440892098500626e-16
108,4.0,2.4,raw,928,9.094947017729282e-13,6.661338147750939e-16
108,4.0,2.4,hysteresis,848,9.094947017729282e-13,6.661338147750939e-16
108,4.0,2.414213562373095,raw,927,4.547473508864641e-13,5.551115123125783e-16
108,4.0,2.414213562373095,hysteresis,847,4.547473508864641e-13,5.551115123125783e-16
108,4.0,2.425,raw,922,9.094947017729282e-13,2.220446049250313e-16
108,4.0,2.425,hysteresis,818,9.094947017729282e-13,2.220446049250313e-16
108,4.0,2.45,raw,918,9.094947017729282e-13,6.661338147750939e-16
108,4.0,2.45,hysteresis,826,9.094947017729282e-13,6.661338147750939e-16
108,4.0,2.475,raw,922,4.547473508864641e-13,2.220446049250313e-16
108,4.0,2.475,hysteresis,818,4.547473508864641e-13,2.220446049250313e-16
108,4.0,2.5,raw,892,2.2737367544323206e-13,4.440892098500626e-16
108,4.0,2.5,hysteresis,810,2.2737367544323206e-13,4.440892098500626e-16
108,4.0,2.525,raw,902,4.547473508864641e-13,3.3306690738754696e-16
